sample_code,1-hydroxy-2-unsubstituted benzenoids,"1,3-aminoalcohols","2,5-dioxopiperazines",Acetamides,Acylaminobenzoic acid and derivatives,Alkyl aryl ethers,Alpha-amino ketones,Alpha amino acid amides,Alpha amino acids and derivatives,Amidines,Amines,Amino acids,Amino acids and derivatives,"Amino acids, peptides, and analogues",Aminoimidazoles,Aminopiperidines,Aminopyrimidines and derivatives,Anisoles,Aralkylamines,Aromatic alcohols,Aspartic acid and derivatives,Azacyclic compounds,Azepanes,Azoles,Azolidines,Azolines,Benzamides,Beta-amino ketones,Beta amino acids and derivatives,Carbamate esters,Carbamic acids and derivatives,Carboxamidines,Carboximidamides,Carboximidic acids,Carboximidic acids and derivatives,Carboxylic acid amides,Carboxylic acid hydrazides,Catechols,Delta lactams,Dialkylamines,Dialkylarylamines,Diazanaphthalenes,Diazinanes,Diazines,Dicarboximides,Dihydropyridinecarboxylic acids and derivatives,Dihydropyridines,Dioxopiperazines,Dipeptides,Fatty amides,Formamidines,Gamma amino acids and derivatives,Guanidines,Heteroaromatic compounds,Hydropyridines,Hydropyrimidines,Hydroxamic acids,Imidazoles,Imidazolyl carboxylic acids and derivatives,Imidolactams,Imines,Indoles and derivatives,Indolines,Isoleucine and derivatives,Isothioureas,Isoxazoles,Ketimines,Lactams,Methyl esters,Monoalkylamines,Morpholines,N-acyl-alpha amino acids and derivatives,N-acyl amines,N-acylethanolamines,N-acylpyrrolidines,N-alkylpiperazines,N-arylamides,N-carbamoyl-alpha amino acids and derivatives,N-substituted imidazoles,N-unsubstituted carboxylic acid imides,Oligopeptides,"Organic 1,3-dipolar compounds",Organic acids and derivatives,Organic carbonic acids and derivatives,Organic nitrogen compounds,Organic sulfonic acids and derivatives,Organoheterocyclic compounds,Organonitrogen compounds,Organopnictogen compounds,Oxazinanes,Oxazolidinones,Pentoses,Peptides,Peptidomimetics,Phenol ethers,Piperazines,Piperidinecarboxylic acids and derivatives,Piperidines,Primary amines,Primary carboxylic acid amides,"Propargyl-type 1,3-dipolar organic compounds",Pteridines and derivatives,Pyrazines,Pyridinecarboxylic acids,Pyridinecarboxylic acids and derivatives,Pyridines and derivatives,Pyrimidines and pyrimidine derivatives,Pyrimidones,Pyrrole carboxylic acids and derivatives,Pyrroles,Pyrrolidine-2-ones,Pyrrolidine carboxylic acids and derivatives,Pyrrolidinecarboxamides,Pyrrolidines,Pyrrolines,Quinolines and derivatives,Secondary amines,Secondary carboxylic acid amides,Secondary ketimines,Substituted imidazoles,Sulfinyl compounds,Tertiary alkylarylamines,Tertiary carboxylic acid amides,Triazoles,Ureas,Valine and derivatives,Vinylogous amides,Vinylogous esters
Exp2_Pn-delicatissima_A_DOM_I,-1.2048848102358722,-2.008358256888656,-2.250585600687856,-1.4523082843814488,-1.710259393713747,-0.9345659568051063,-1.7637465080487238,-1.0625644727069457,-0.596265770023372,-1.2649961623411319,-0.42975501823138074,-0.7522570484116743,-0.3386426051008569,-0.3435589353838309,-1.46032065302411,-2.3327251124387276,-0.9580866126762709,-1.1086080732373418,-1.1032443381793597,-1.7556902242500683,-1.7975548305701843,-0.3230383487175564,-2.434110653175441,-0.6741871066690706,-1.643732956897273,-1.3629330501303611,-1.863902730909979,-2.397621727615723,-1.747780669038097,-1.4939355916188417,-1.591491469673548,-1.4643829609598544,-1.3661762690728456,-1.0529631988030062,-1.0150967112149651,-0.522221221336566,-1.5969952752471859,-1.884882613686265,-2.1219771456152876,-0.945548701385912,-1.8438898109377058,-1.6562478747266167,-1.539980014737142,-0.7800530587688715,-1.539980014737142,-1.130751069922793,-1.2728023190702433,-1.9806948448046133,-0.9580866126762712,-0.889943748255218,-1.6315685988553472,-1.6824145244090185,-1.549805090417999,-0.46752956397009265,-1.3378239797747737,-1.8247586325695686,-2.434110653175441,-0.8161251003727142,-1.5914914696735478,-0.9492722154660849,-1.112221056298998,-1.46032065302411,-1.6499453376000577,-1.8155000662299479,-2.3035846764533967,-2.1607634675275826,-1.4405602582951815,-0.9606382233282232,-0.5536386933022576,-0.7344145482666404,-2.0863725667700557,-0.7700383130430355,-0.9632049141037942,-2.473948892316591,-1.9422469169839143,-1.6562478747266167,-1.3565183792316262,-2.363962358678316,-0.9394129208002412,-2.0228800939877787,-2.1815380336531556,-0.7114701766876725,-0.0413576628218564,-1.2026451243996679,-0.11252624981659398,-1.967497035572284,-0.1876454232829594,-0.11489257729069213,-0.12635898751867786,-2.1409374553792486,-2.121977145615288,-1.2048848102358722,-1.185131679525256,-1.8438898109377058,-0.9789320122386451,-1.4643829609598544,-1.549805090417999,-1.5303723040597368,-0.6213037869351058,-1.2834337023548632,-0.6849042055282494,-1.6824145244090185,-1.5117719360740784,-1.4483568598513483,-1.4895886587850438,-0.8455376512811005,-0.8615352386938833,-1.4035480212449685,-1.3287701345723717,-1.3565183792316262,-1.4726233794614527,-1.5256469960184402,-1.740012593157749,-1.3169846705748545,-1.6961138374197238,-1.9069276657067866,-0.8179637403944098,-0.5432378203761723,-2.1038100889569233,-0.9203414197970832,-2.517814029199561,-1.710259393713747,-1.311209741965302,-1.5209725484443908,-1.5598575945559532,-1.489588658785044,-0.9111108067979248,-1.2624249819026392
Exp2_Pn-delicatissima_A_DOM_II,-1.1677814881617576,-1.9661064829941244,-2.1853546590799553,-1.4207362053386041,-1.6670371880956711,-0.9015135987569888,-1.7206531004823535,-0.9457252895412647,-0.5422950093010471,-1.2160129391252068,-0.3848495969109299,-0.6995343897070697,-0.2836171941462995,-0.28750882095776426,-1.4166687091943189,-2.2926510640912103,-0.9140564482151168,-1.0700836955538438,-1.0592830500672759,-1.7206531004823535,-1.7288828718108138,-0.2774034666859519,-2.395129031338209,-0.6241583113498556,-1.606595745160844,-1.3224167461953351,-1.8210977636104904,-2.3582169480054382,-1.6129107794962758,-1.4503280781317258,-1.5425900129228756,-1.420736205338604,-1.325687723178518,-0.9964891119878454,-0.9596340162227895,-0.4602642070741669,-1.5535475650467894,-1.8421469902773746,-2.0993846321359118,-0.9102554113796182,-1.8010217552858099,-1.6258231881824696,-1.5112845040731515,-0.7342788478169852,-1.5112845040731515,-1.0849155267098962,-1.2289568376144955,-1.9661064829941244,-0.8739698495029583,-0.8134142120324502,-1.5763286599680286,-1.4126389550176668,-1.5013314865924392,-0.43001081856066353,-1.3001847904372958,-1.7818329341636854,-2.044505920582368,-0.7629657442297498,-1.5163478781213797,-0.9027517074874434,-1.0755864445037815,-1.4166687091943189,-1.6129107794962758,-1.745825585195746,-2.2632414347745815,-2.0993846321359118,-1.3854314629547304,-0.9217598041188525,-0.6125639450719563,-0.6903145401325085,-2.062039455135869,-0.6933661268180203,-0.8513612943516825,-2.395129031338209,-1.8530669696855322,-1.6258231881824696,-1.3127490836521647,-2.324197860716007,-0.8929442816348412,-1.9806948448046136,-2.1193348590903014,-0.6652069256797957,-0.0436475537049826,-1.1912280022951414,-0.05056246628094451,-1.9383223634453501,-0.19206103421539888,-0.05353497456788345,-0.07272631761168295,-2.1193348590903014,-2.0803107511885948,-1.1587461943363748,-1.0963815670107082,-1.7046471372277092,-0.9512354433884348,-1.433172385125444,-1.5112845040731515,-1.4774033557246466,-0.5771800093843064,-1.2185710398551204,-0.6333951393234504,-1.6391313027035448,-1.4681894338527364,-1.4126389550176668,-1.441665525662734,-0.8054135850174373,-0.8164528585647268,-1.3493014989288372,-1.2849739415224717,-1.3095737692072746,-1.3892154388144864,-1.4591669388152346,-1.632426272258144,-1.2616931462117207,-1.6459414768898821,-1.8757668597807087,-0.7813212971731502,-0.4785477423733847,-2.044505920582368,-0.868206416745951,-2.4354722730170244,-1.6816926869816269,-1.2731775637170222,-1.4820846742512124,-1.5319021372952408,-1.3669908723129431,-0.8705026197883515,-1.2532748398133917
Exp2_Pn-delicatissima_A_Unfil_I,-1.509275568909421,-2.0243593458594447,-2.1577312500046073,-1.432332135228138,-1.6892101670468627,-0.8372727025023005,-2.4029034282035875,-1.256062850147458,-0.5087019903775731,-1.1742199339795754,-0.404553884258347,-0.7852765385038432,-0.3111758445895311,-0.32015931514094753,-1.2720153590820864,-2.19013433643915,-0.7696672156679866,-0.9748804073016295,-1.0917587613589628,-1.7458255851957458,-1.6787217554325582,-0.20729002944543137,-2.3511966051297115,-0.5214990929408888,-1.6206120656096596,-1.2079268249875326,-1.8399955608377736,-2.5295093241793505,-1.8399955608377736,-1.4820846742512126,-1.4954673558023823,-1.4264954691250904,-1.2720153590820864,-0.9490229855291045,-0.9173778062708173,-0.557591502697737,-1.4820846742512126,-1.7707138490135186,-2.225151385166442,-0.8342971447390071,-1.7837141102890404,-1.6391313027035448,-1.4503280781317258,-0.5926863652531452,-1.6206120656096596,-0.9432683468639897,-1.0944494144603996,-1.8711309697632676,-0.9246189581823252,-0.9748804073016295,-1.4691020790068072,-1.8711309697632676,-1.495467355802382,-0.3187998909431994,-1.1840601887269564,-1.6684806821881184,-3.020203386088287,-0.66765336680678,-1.4442461973245295,-0.7800108478724788,-1.0179344475145498,-1.5693679874579436,-1.9410221400406622,-1.7109789118090342,-2.2632414347745815,-2.127578832774508,-1.2185710398551204,-1.0247771376010475,-0.5399226130578128,-0.7960034139870145,-1.9224669323324484,-0.7190699992842143,-1.0785500039569826,-2.7089542252426195,-2.0019785659820877,-1.5163478781213797,-1.3720758045921126,-2.4029034282035875,-0.7696672156679866,-2.3511966051297115,-2.2632414347745815,-0.5792943040230693,-0.036705969730841406,-1.1429417659598502,-0.0477140228814152,-1.887577820813696,-0.14088900737882398,-0.04917064767438127,-0.069074112073105,-2.001978565982088,-2.0479564546606133,-1.029399570498968,-1.1774753082003646,-1.810943763779951,-0.8895633450263539,-1.347226389225027,-1.4094418588990079,-1.585786572576358,-0.6527587158064357,-1.3014249883987157,-0.5444630370850102,-1.495467355802382,-1.305793785460045,-1.2970997020355488,-1.3569962067392045,-0.7134210615352146,-0.6799481770718966,-1.256062850147458,-1.2149939029706072,-1.3329717850235123,-1.6297729791949949,-1.6297729791949949,-1.8399955608377736,-1.4820846742512124,-1.6206120656096596,-1.9410221400406622,-0.7023389494490859,-0.5834351339545869,-1.825226782872232,-0.7658509967569155,-2.5295093241793505,-1.6486957318985593,-1.3720758045921126,-1.3569962067392045,-1.4887244690460317,-1.5382832484868558,-0.8372727025023002,-1.1645977089575243
Exp2_Pn-delicatissima_A_Unfil_II,-1.5517019994720453,-2.068044879929665,-2.209797115547615,-1.4139780560928819,-1.7429555000725234,-0.884540784088214,-1.7664654920584488,-1.2849739415224717,-0.5732916232425467,-1.1985161051379263,-0.4042127999781909,-0.8157757640613462,-0.3257275228927968,-0.3327897036225208,-1.3095737692072749,-2.2446862270663677,-0.7907984423326897,-1.0191214606502514,-1.0768188042371705,-1.8605025432207751,-1.9428313603435787,-0.2376592645588787,-2.324197860716007,-0.581103524325986,-1.6892101670468627,-1.2849739415224717,-1.9080058673102775,-2.479950544738527,-1.8457565609621156,-1.5983160501940876,-1.6150363629611524,-1.441665525662734,-1.2770741961389367,-0.98785694513692,-0.9512354433884345,-0.5470061581666313,-1.5096097467651552,-1.9806948448046133,-2.1193348590903014,-0.8925404062791138,-1.7913213737407265,-1.650541654036505,-1.4964392287134944,-0.6155402973475683,-1.6505416540365048,-1.1762322866529273,-1.2084278201981364,-1.9428313603435787,-0.917463304195961,-0.9939323803323283,-1.490000782895677,-1.8457565609621156,-1.5029745631183895,-0.3723637468831526,-1.305375810949377,-1.6892101670468627,-3.031173519976539,-0.6857769912084687,-1.4712390724937079,-0.7920778324654739,-0.98785694513692,-1.5901912566015342,-1.891587282191863,-1.7787156357546945,-2.324197860716007,-2.1193348590903014,-1.2117826397602731,-1.012685906023051,-0.5930913361891934,-0.845163847194003,-1.961350597437464,-0.7517294243800287,-1.0792940644615345,-2.725122722937507,-2.022177455314004,-1.5301461197214519,-1.3930326741772934,-2.479950544738527,-0.7920778324654739,-2.2446862270663677,-2.3701757493945323,-0.6401152611689734,-0.0396074796609221,-1.2289568376144955,-0.06913473116784459,-2.092933143747438,-0.16266577253144518,-0.07181038282408368,-0.0864498950158681,-2.0009410501664773,-2.092933143747438,-1.0575087711645588,-1.1856428438827682,-1.8043039689851317,-0.9838533640494432,-1.3730511498981244,-1.4774033557246466,-1.574383922624809,-0.6729286998430359,-1.301218042638949,-0.6070899745015929,-1.5163478781213797,-1.3356511201066967,-1.3180934170076515,-1.368196181349729,-0.7587921489138069,-0.7010902419820292,-1.2849739415224717,-1.2810061071942458,-1.3633948869199142,-1.6236442831326348,-1.6792155014731238,-1.8757668597807087,-1.3829270055288294,-1.623644283132635,-1.8457565609621156,-0.7470839547306894,-0.5930913361891935,-1.8457565609621156,-0.7844574227296921,-2.725122722937507,-1.6994402745302135,-1.326783546515031,-1.5163478781213797,-1.523192202155658,-1.5591317907861515,-0.9243582558742464,-1.1920317779600806
Exp2_Pn-delicatissima_B_DOM_I,-1.2549454973381724,-1.9689852156199352,-2.1713233673240238,-1.3121121607593993,-1.7616605757586226,-0.9171214134389546,-1.7616605757586228,-0.971671744725009,-0.6123097757528486,-1.2165233552639778,-0.44074644949583064,-0.7720465527272273,-0.3357366436148663,-0.3373525338464622,-1.512292467243399,-2.37998569276761,-1.00175198740285,-1.0575087711645588,-1.1264453972066713,-1.7616605757586226,-1.7406730106806543,-0.34250954840563486,-2.27476741716514,-0.6900105574723339,-1.637781989571564,-1.399210908729413,-1.8851897921520637,-2.4108195368480523,-1.4964392287134944,-1.4182911390998694,-1.508274575422604,-1.3899762064747367,-1.2873721601171189,-1.0195539074408426,-0.9882593406593851,-0.44834408892573313,-1.5329591660947197,-1.9250696311060336,-2.07290973660429,-0.8951317225345319,-1.8665440434936396,-1.707801485396892,-1.5502311731582885,-0.8136161283614931,-1.5458483476117764,-1.1812258628550776,-1.3224167461953351,-2.005106068401909,-0.9010193418828942,-0.7969741809476611,-1.6116404051558169,-1.3329717850235123,-1.38093378650866,-0.500866579740999,-1.363394886919914,-1.8149769200773929,-1.7990642681361964,-0.8250759468954084,-1.5415093112452238,-0.9810726564699398,-1.1117548426207284,-1.4736942964559383,-1.6598908199651243,-1.7688880334823975,-2.2987797601535704,-2.1193348590903014,-1.3839270560651185,-0.956816407223894,-0.6533168697915388,-0.7470839547306892,-2.07290973660429,-0.7381657621336649,-0.8136161283614931,-2.4108195368480523,-1.8665440434936393,-1.7141797566505277,-1.3961108051693027,-2.1033020340972244,-0.9822622088324034,-1.9250696311060336,-2.058475660948505,-0.6821807802319448,-0.051364786387930364,-1.1165966893603128,-0.0683110355568575,-1.9464725701648187,-0.23473796116636464,-0.07107902329715123,-0.08837205365859846,-2.1033020340972244,-2.044505920582368,-1.2527193790899263,-1.138225152503741,-1.6167443520417148,-0.9534592300700766,-1.504293514795028,-1.4314935078630218,-1.4485816896329833,-0.6472162781492249,-1.022157670139089,-0.6612072950780387,-1.7338966472450121,-1.5287463999921063,-1.504293514795028,-1.5287463999921063,-0.8714245111613326,-0.8912505233096664,-1.4054783042159087,-1.3750084365464803,-1.3720758045921126,-1.4451098402559703,-1.5287463999921063,-1.707801485396892,-1.2662505353266504,-1.7141797566505277,-1.957583034928529,-0.7938753342309273,-0.48999497297491534,-1.9806948448046133,-0.9370519241359776,-2.444010956108033,-1.7545514299620573,-1.3303088785195705,-1.4887244690460317,-1.4887244690460317,-1.421554296050749,-0.9534592300700765,-1.3224167461953351
Exp2_Pn-delicatissima_B_DOM_II,-1.2210553104361623,-2.076466896699934,-2.1995156325800527,-1.4197509023892276,-1.8158160630226254,-0.9105600142741744,-1.7117493723450987,-0.9906396976809756,-0.545250689077603,-1.2882853048253629,-0.3852779540208826,-0.6466090095070616,-0.3103182316749893,-0.3051473398164863,-1.4317246916424353,-2.2771907778498237,-0.922922705148151,-1.0816113683160509,-0.9877182744642391,-1.7521267367961946,-1.769390940536614,-0.30909600072318244,-2.4487948215280397,-0.6580416894133293,-1.6965940223462337,-1.3246699534478819,-1.825727778082836,-2.3718513878467564,-1.6748087290492581,-1.546902228407104,-1.5741163651085932,-1.5163478781213797,-1.3856913709791865,-0.9622738422261474,-0.9330726597292908,-0.4827047997472039,-1.5212933138594686,-1.8358709977398195,-2.0103326320619925,-0.9229227051481513,-1.856897058889436,-1.7437453550913704,-1.5522103381537893,-0.7428030798640501,-1.501840741972913,-1.0907425137393063,-1.2414582692345548,-1.9666014568135364,-0.8021795297211225,-0.8524642013973717,-1.5364767647700974,-1.6278616981342542,-1.5797699825831135,-0.4536623721571349,-1.2941416476889522,-1.787369949210626,-2.306510124931562,-0.792785319571633,-1.546902228407104,-0.9166973714232538,-1.092592009101627,-1.5797699825831135,-1.8462567954991949,-1.7437453550913704,-2.2771907778498237,-2.133647836006079,-1.3893465106119265,-1.0101235518291638,-0.6452835623241414,-0.6628381631683583,-2.042142114993726,-0.6818515843274153,-0.9762252223494601,-2.3379530583670527,-1.8462567954991949,-1.6215508350383576,-1.452445183720642,-2.493066817665408,-0.920421853164476,-1.9952609640858945,-1.9806948448046133,-0.6662969414420042,-0.04090624834652597,-1.2388548612744956,-0.04921257700549099,-1.926873727091974,-0.19939710683714962,-0.053595479880465896,-0.07317551531579973,-2.094703313609346,-2.0589654835474334,-1.1761252960071389,-0.9117805667640445,-1.6677832239316497,-0.9636489842216303,-1.4524451837206422,-1.5364767647700976,-1.5416582137589456,-0.5618570868996794,-1.2285945412715573,-0.6348231416545921,-1.6540642388608533,-1.4440379888478823,-1.4357904569120092,-1.4832222482558184,-0.8336840492443561,-0.8326641428616687,-1.3893465106119265,-1.3407784732823513,-1.4119479333190827,-1.4924317293505702,-1.7117493723450987,-1.8904775216017216,-1.3643839126153885,-1.6608695622971987,-1.9397167040800343,-0.787244810330088,-0.4961069020821586,-2.0103326320619925,-0.8961748398140491,-2.408621331625426,-1.7195301004910972,-1.3407784732823516,-1.4878025776730506,-1.5854981703018256,-1.5416582137589456,-0.9292385743932767,-1.262867204262926
Exp2_Pn-delicatissima_B_Unfil_I,-1.5500309913239523,-2.020203386088287,-2.196294645143968,-1.4181433947603246,-1.762639084205396,-0.8875778208136963,-1.7403626894942439,-1.2970997020355488,-0.5410189708048512,-1.2185710398551204,-0.44096435942609397,-0.7801298163657315,-0.31425826139773644,-0.32206139817449836,-1.329585456117034,-2.2632414347745815,-0.8109437637799511,-1.028555460453053,-1.089569649842313,-1.762639084205396,-1.6892101670468627,-0.2528707979357522,-2.342422680822206,-0.5950108729357829,-1.679664849140632,-1.2817248404685944,-1.9274493328513882,-2.439332693830263,-1.762639084205396,-1.5642714304385625,-1.6020599913279623,-1.4616090885414148,-1.2855178294857335,-0.978810700930062,-0.9427489593411681,-0.5261813808304232,-1.5228787452803376,-1.8372727025023001,-2.196294645143968,-0.9257821734839253,-1.810943763779951,-1.6703248228864889,-1.5228787452803376,-0.6340017806874935,-1.6100289209992378,-1.1962946451439682,-1.2218487496163561,-1.9622114391106003,-0.9444826721501686,-0.9732068234120632,-1.5099137681159698,-1.7403626894942439,-1.5228787452803374,-0.38577410161700293,-1.317116815557436,-1.7089542252426198,-3.041392685158225,-0.6960189545991367,-1.467361417430506,-0.8096683018297084,-1.0160868198934547,-1.5942346538160057,-1.8510609869879335,-1.810943763779951,-2.3010299956639813,-2.0871501757189,-1.2284793285153695,-0.9999999999999999,-0.5686362358410126,-0.8033465820294295,-2.041392685158225,-0.7480301304467796,-1.0847441059530216,-2.4973246408079492,-2,-1.557092845811439,-1.4029034282035875,-2.4973246408079492,-0.8071285607794357,-2.1962946451439684,-2.3881801713828814,-0.6181468112214172,-0.04095860767890644,-1.2352127111743378,-0.06550154875643228,-2.0871501757189,-0.1597227774861636,-0.06895840820085994,-0.08068413346966839,-2.1119737594439325,-2.041392685158225,-1.065960876648962,-1.2025435944209697,-1.8239087409443187,-0.9806948448046137,-1.3930326741772934,-1.491164332103131,-1.6020599913279623,-0.6602776044483744,-1.301029995663981,-0.5827548361325757,-1.536242706838319,-1.3556509465559614,-1.3381013070395635,-1.3881801713828812,-0.7753963146631461,-0.721246399047171,-1.301029995663981,-1.2970997020355488,-1.3786348534766508,-1.4850901843909377,-1.7089542252426198,-1.895264649479987,-1.3881801713828812,-1.63485250472427,-1.8653014261025438,-0.775396314663146,-0.5657214968337955,-1.8653014261025438,-0.789754464710013,-2.5642714304385628,-1.7191733904243058,-1.329585456117034,-1.5430821313686245,-1.536242706838319,-1.586547825149715,-0.9375889642022682,-1.2120889123271998
Exp2_Pn-delicatissima_B_Unfil_II,-1.580244456414976,-2.1227508504601245,-2.2632414347745815,-1.4452539478665576,-1.7993899039035357,-0.9282853186377299,-1.810943763779951,-1.3306408502740994,-0.5639096690832814,-1.2528119065556491,-0.44516223749098666,-0.8360304082471,-0.33917762600905926,-0.34554633110700517,-1.3669908723129431,-2.297752285902745,-0.848616218671626,-1.070387581530489,-1.1344743061507203,-1.8738292214820085,-1.9806948448046133,-0.29168856936540877,-2.3762809480831737,-0.6311780094787203,-1.7261222503796336,-1.3345327209632956,-1.9637220301358387,-2.5295093241793505,-1.9017759330941122,-1.6470869611412815,-1.663449304902441,-1.4988784688765708,-1.322960201052774,-1.0071319772405283,-0.9684385343439738,-0.5639096690832814,-1.5535475650467896,-2.035997653271519,-2.2312722286995395,-0.942316610393661,-1.8475726591421122,-1.7072741671245981,-1.5471221091703646,-0.6734158998636306,-1.6718676113007698,-1.2307122099476613,-1.2693155824867746,-2.016770210249893,-0.9617592844816232,-0.9803802526272185,-1.5471221091703644,-1.8738292214820085,-1.5471221091703646,-0.4244797712106266,-1.3627984401939242,-1.745825585195746,-2.890125009827576,-0.7356831346752957,-1.5223307395522272,-0.8473410971628041,-1.0395868842949627,-1.6470869611412815,-1.916453948549925,-1.6892101670468627,-2.2632414347745815,-2.1227508504601245,-1.2593383125718094,-1.051646319523778,-0.5732916232425467,-0.8790274506093014,-1.9983580529330232,-0.6961823767955724,-1.0336804598963942,-2.595529124169005,-2.0772116531847202,-1.5666909045619755,-1.4352801498190655,-2.5295093241793505,-0.8448020310409186,-2.2977522859027455,-2.421603926869831,-0.6751254169398,-0.04977901954093869,-1.2495851174452746,-0.10349883482979073,-2.0993846321359118,-0.21139245522799688,-0.10603239225537824,-0.11537196199487387,-2.0359976532715187,-2.1227508504601245,-1.1151788993191436,-1.206760078822133,-1.8350166221980762,-1.0202033860882873,-1.4255302723845558,-1.534549548818874,-1.6313187628365893,-0.6988877593813362,-1.3191702211884946,-0.6429462949224758,-1.5734148098784322,-1.3930326741772934,-1.3586460927853208,-1.4020722423385754,-0.813077893292637,-0.7589405172957935,-1.3384597837267789,-1.3306408502740994,-1.4159944815095507,-1.6161030687114308,-1.7358621882675673,-1.9316454474449964,-1.411303970230019,-1.6804523280180461,-1.9017759330941122,-0.7969093955977498,-0.6012710819704212,-1.9017759330941122,-0.8372727025023002,-2.4722139202249185,-1.756022935851878,-1.3712241706083732,-1.5942346538160057,-1.5600695160107931,-1.5871832231882985,-0.9803802526272186,-1.224599198846785
Exp2_Pn-galaxiae_A_DOM_I,-1.232082421696905,-1.8844847424748832,-1.7856736047128416,-1.6408866750367106,-1.7856736047128416,-0.996432131896985,-1.923140209798127,-0.9663867322217083,-0.6087202665914374,-1.2604356461752366,-0.41548983662545846,-0.8367201329637655,-0.35047502210729015,-0.34993462054050223,-1.4526024176788794,-2.2632414347745815,-1.0218917569374464,-1.2829854929703388,-1.044459635334333,-1.709328455754275,-1.9884566099704264,-0.24561562389402591,-2.1362967154686827,-0.5723893206607421,-1.4857609095928306,-1.3002994749166252,-2.0561159419789314,-2.54333752360292,-1.709328455754275,-1.411303970230019,-1.480866145381187,-1.3604866808999416,-1.0287116533991363,-0.9626808379632633,-0.9178434987488776,-0.5374759625488625,-1.6775718596347882,-2.125426434000262,-1.8433468502144934,-0.9198449991007036,-1.4260662279471552,-1.630459314989147,-1.2753380418071938,-0.7986764552950325,-1.4932080746131169,-1.1671901358019086,-1.3100427237341343,-1.6236442831326348,-0.8802466014165323,-0.8741847858350714,-1.4092354496272217,-1.8547083526051196,-1.119128690331669,-0.44763499349764785,-1.3233833588258275,-1.6070603894011417,-2.2211182288690003,-0.7693360919919694,-1.340656927400708,-1.04983846854955,-0.944611371064106,-1.1223145927821512,-1.5756794461077919,-1.6444188492582077,-2.1362967154686827,-1.9509647996780888,-1.3698084813118385,-0.8027426531451648,-0.5814978324130733,-0.7378766465245847,-2.0381875452830136,-0.8268922498788668,-0.9531909484367034,-2.278242107434745,-1.7391579883558732,-1.5521114479104248,-1.5324890578712003,-2.1474460776061512,-1.0077455845998047,-1.923140209798127,-2.047059235954621,-0.6038476360393785,-0.05428942837061192,-1.175543253327571,-0.11221036772104788,-1.371697094409097,-0.12736311222635371,-0.12264416921884853,-0.12371216271517647,-2.020970013792922,-2.1474460776061512,-1.4618207846128273,-1.0118586065606645,-1.3812653550492613,-1.1086747079061423,-1.2575155622518535,-1.5879610853682313,-1.3035229980161152,-0.6274103119058039,-1.2604356461752368,-0.6019137888415107,-1.6852959747987972,-1.575679446107792,-1.5163478781213797,-1.4641562775552948,-0.8411605009594114,-0.8513204996827803,-1.3970270495763135,-1.3735939563886175,-1.1902476257268413,-1.2633754969710167,-1.3851524756294042,-1.6515705667083669,-1.0552847561139196,-1.5084968191203634,-1.916453948549925,-0.8215269083903731,-0.5990290686705328,-2.1362967154686827,-0.884540784088214,-2.3440341649787855,-1.2403957369636422,-1.003671150194092,-1.3336648417933898,-1.5608002602445255,-1.6169345439111822,-0.8753903990511848,-1.1890030659846857
